arrival_time,burst_time,priority,process_type,best_algorithm,burst_priority_ratio,interaction_1,interaction_2
6,7,3,CPU-bound,FCFS,1.75,21,42
1,20,6,IO-bound,Round Robin,2.857142857142857,120,20
4,20,1,IO-bound,FCFS,10.0,20,80
10,4,9,IO-bound,Priority,0.4,36,40
5,20,10,IO-bound,Priority,1.8181818181818181,200,100
19,1,4,IO-bound,SJF,0.2,4,19
16,20,9,CPU-bound,Priority,2.0,180,320
9,13,4,CPU-bound,Round Robin,2.6,52,117
2,19,7,IO-bound,Priority,2.375,133,38
16,1,6,CPU-bound,SJF,0.14285714285714285,6,16
7,15,1,CPU-bound,SJF,7.5,15,105
16,18,8,IO-bound,Priority,2.0,144,288
14,16,10,CPU-bound,Priority,1.4545454545454546,160,224
17,4,8,CPU-bound,Priority,0.4444444444444444,32,68
20,14,10,IO-bound,Priority,1.2727272727272727,140,280
7,1,9,CPU-bound,SJF,0.1,9,7
19,6,4,CPU-bound,FCFS,1.2,24,114
14,1,8,IO-bound,Round Robin,0.1111111111111111,8,14
7,3,10,IO-bound,Round Robin,0.2727272727272727,30,21
10,6,3,IO-bound,Round Robin,1.5,18,60
5,10,1,IO-bound,FCFS,5.0,10,50
15,8,2,CPU-bound,SJF,2.6666666666666665,16,120
5,3,10,CPU-bound,Priority,0.2727272727272727,30,15
9,17,9,CPU-bound,Priority,1.7,153,153
1,5,6,IO-bound,SJF,0.7142857142857143,30,5
5,16,1,CPU-bound,FCFS,8.0,16,80
13,14,4,IO-bound,FCFS,2.8,56,182
19,17,3,IO-bound,Round Robin,4.25,51,323
5,16,1,IO-bound,Round Robin,8.0,16,80
8,19,3,IO-bound,Round Robin,4.75,57,152
14,12,5,IO-bound,Round Robin,2.0,60,168
4,6,10,IO-bound,Round Robin,0.5454545454545454,60,24
5,15,9,CPU-bound,Priority,1.5,135,75
19,1,3,IO-bound,SRTF,0.25,3,19
8,8,6,CPU-bound,FCFS,1.1428571428571428,48,64
3,7,1,IO-bound,Priority,3.5,7,21
8,3,5,CPU-bound,FCFS,0.5,15,24
20,13,8,CPU-bound,SJF,1.4444444444444444,104,260
19,18,8,IO-bound,Priority,2.0,144,342
19,11,2,CPU-bound,Round Robin,3.6666666666666665,22,209
7,7,8,IO-bound,Priority,0.7777777777777778,56,49
14,9,7,CPU-bound,Round Robin,1.125,63,126
16,20,7,IO-bound,Round Robin,2.5,140,320
8,16,8,IO-bound,Priority,1.7777777777777777,128,128
10,1,6,IO-bound,FCFS,0.14285714285714285,6,10
5,12,9,IO-bound,Priority,1.2,108,60
11,6,3,IO-bound,Round Robin,1.5,18,66
17,4,10,IO-bound,Priority,0.36363636363636365,40,68
1,4,2,CPU-bound,FCFS,1.3333333333333333,8,4
9,20,4,IO-bound,Round Robin,4.0,80,180
19,7,6,IO-bound,Round Robin,1.0,42,133
5,15,1,IO-bound,Round Robin,7.5,15,75
5,13,4,CPU-bound,FCFS,2.6,52,65
1,8,7,CPU-bound,FCFS,1.0,56,8
7,19,7,CPU-bound,SJF,2.375,133,133
14,8,9,IO-bound,Round Robin,0.8,72,112
19,2,2,CPU-bound,SRTF,0.6666666666666666,4,38
16,18,4,IO-bound,FCFS,3.6,72,288
13,20,9,IO-bound,Priority,2.0,180,260
18,13,7,CPU-bound,FCFS,1.625,91,234
0,17,4,CPU-bound,FCFS,3.4,68,0
16,12,1,CPU-bound,FCFS,6.0,12,192
3,10,5,IO-bound,Round Robin,1.6666666666666667,50,30
12,15,4,CPU-bound,Round Robin,3.0,60,180
17,2,2,CPU-bound,SRTF,0.6666666666666666,4,34
16,14,9,CPU-bound,Priority,1.4,126,224
1,8,2,IO-bound,FCFS,2.6666666666666665,16,8
13,9,2,IO-bound,Round Robin,3.0,18,117
19,5,4,CPU-bound,Round Robin,1.0,20,95
3,20,8,IO-bound,Round Robin,2.2222222222222223,160,60
11,18,2,IO-bound,Round Robin,6.0,36,198
17,19,8,CPU-bound,Priority,2.111111111111111,152,323
16,3,7,IO-bound,SRTF,0.375,21,48
12,20,5,CPU-bound,FCFS,3.3333333333333335,100,240
7,6,5,CPU-bound,FCFS,1.0,30,42
9,19,6,CPU-bound,FCFS,2.7142857142857144,114,171
7,5,5,IO-bound,SJF,0.8333333333333334,25,35
14,6,9,IO-bound,Priority,0.6,54,84
6,4,4,IO-bound,SJF,0.8,16,24
8,14,1,IO-bound,Round Robin,7.0,14,112
19,20,2,IO-bound,Priority,6.666666666666667,40,380
8,16,10,CPU-bound,Round Robin,1.4545454545454546,160,128
4,13,5,CPU-bound,SJF,2.1666666666666665,65,52
15,13,4,IO-bound,Priority,2.6,52,195
14,7,1,CPU-bound,FCFS,3.5,7,98
0,16,5,CPU-bound,FCFS,2.6666666666666665,80,0
17,9,2,CPU-bound,FCFS,3.0,18,153
20,6,1,IO-bound,Priority,3.0,6,120
14,5,4,CPU-bound,SRTF,1.0,20,70
19,15,5,IO-bound,Round Robin,2.5,75,285
19,1,7,IO-bound,SJF,0.125,7,19
5,14,7,IO-bound,Round Robin,1.75,98,70
15,3,9,IO-bound,Priority,0.3,27,45
5,11,2,IO-bound,Round Robin,3.6666666666666665,22,55
13,6,5,CPU-bound,FCFS,1.0,30,78
6,4,9,CPU-bound,Round Robin,0.4,36,24
6,13,9,CPU-bound,Round Robin,1.3,117,78
16,17,5,CPU-bound,FCFS,2.8333333333333335,85,272
13,10,9,CPU-bound,Priority,1.0,90,130
3,2,8,IO-bound,Priority,0.2222222222222222,16,6
2,18,1,IO-bound,FCFS,9.0,18,36
5,15,10,CPU-bound,Priority,1.3636363636363635,150,75
16,15,1,CPU-bound,FCFS,7.5,15,240
7,5,1,CPU-bound,SJF,2.5,5,35
8,10,9,IO-bound,Priority,1.0,90,80
12,6,1,IO-bound,FCFS,3.0,6,72
13,18,8,IO-bound,Round Robin,2.0,144,234
2,20,10,CPU-bound,Priority,1.8181818181818181,200,40
17,10,4,CPU-bound,FCFS,2.0,40,170
7,19,2,IO-bound,Round Robin,6.333333333333333,38,133
20,10,10,CPU-bound,Priority,0.9090909090909091,100,200
14,10,2,IO-bound,FCFS,3.3333333333333335,20,140
13,7,10,IO-bound,Round Robin,0.6363636363636364,70,91
12,11,9,IO-bound,Priority,1.1,99,132
15,17,3,IO-bound,FCFS,4.25,51,255
10,1,7,IO-bound,FCFS,0.125,7,10
2,11,8,IO-bound,SJF,1.2222222222222223,88,22
15,15,10,IO-bound,SJF,1.3636363636363635,150,225
16,9,8,IO-bound,Priority,1.0,72,144
17,2,3,IO-bound,SRTF,0.5,6,34
19,5,1,CPU-bound,SRTF,2.5,5,95
1,18,5,CPU-bound,FCFS,3.0,90,18
3,13,9,IO-bound,Priority,1.3,117,39
3,16,8,IO-bound,Priority,1.7777777777777777,128,48
12,11,9,CPU-bound,Priority,1.1,99,132
15,12,10,IO-bound,Priority,1.0909090909090908,120,180
20,13,6,CPU-bound,FCFS,1.8571428571428572,78,260
15,6,3,IO-bound,Round Robin,1.5,18,90
15,11,3,CPU-bound,SJF,2.75,33,165
13,11,2,IO-bound,Round Robin,3.6666666666666665,22,143
8,19,3,CPU-bound,SJF,4.75,57,152
9,16,1,IO-bound,Round Robin,8.0,16,144
17,4,10,CPU-bound,Priority,0.36363636363636365,40,68
7,15,9,IO-bound,Priority,1.5,135,105
17,2,1,CPU-bound,SRTF,1.0,2,34
12,9,6,CPU-bound,FCFS,1.2857142857142858,54,108
16,12,3,IO-bound,Round Robin,3.0,36,192
20,13,10,IO-bound,Priority,1.1818181818181819,130,260
15,20,1,IO-bound,Round Robin,10.0,20,300
18,1,9,IO-bound,Round Robin,0.1,9,18
11,1,4,IO-bound,SRTF,0.2,4,11
5,8,10,IO-bound,Priority,0.7272727272727273,80,40
14,14,4,IO-bound,Round Robin,2.8,56,196
10,15,3,CPU-bound,Round Robin,3.75,45,150
20,1,2,IO-bound,SRTF,0.3333333333333333,2,20
1,15,5,CPU-bound,FCFS,2.5,75,15
16,2,7,IO-bound,SJF,0.25,14,32
4,12,8,CPU-bound,Round Robin,1.3333333333333333,96,48
7,10,10,CPU-bound,Round Robin,0.9090909090909091,100,70
5,10,8,CPU-bound,Priority,1.1111111111111112,80,50
16,7,6,IO-bound,Priority,1.0,42,112
3,18,6,IO-bound,Round Robin,2.5714285714285716,108,54
20,3,6,IO-bound,SRTF,0.42857142857142855,18,60
9,3,10,CPU-bound,Priority,0.2727272727272727,30,27
4,3,8,IO-bound,Priority,0.3333333333333333,24,12
12,14,7,CPU-bound,Round Robin,1.75,98,168
7,15,1,CPU-bound,SJF,7.5,15,105
19,6,8,IO-bound,Round Robin,0.6666666666666666,48,114
17,2,9,IO-bound,Priority,0.2,18,34
10,5,4,IO-bound,SJF,1.0,20,50
19,2,3,IO-bound,SRTF,0.5,6,38
13,13,7,CPU-bound,SJF,1.625,91,169
11,1,3,IO-bound,Round Robin,0.25,3,11
10,7,4,CPU-bound,FCFS,1.4,28,70
13,1,9,IO-bound,Round Robin,0.1,9,13
7,5,4,CPU-bound,SJF,1.0,20,35
18,10,7,CPU-bound,FCFS,1.25,70,180
12,20,9,IO-bound,Priority,2.0,180,240
15,12,7,CPU-bound,Round Robin,1.5,84,180
13,9,2,CPU-bound,FCFS,3.0,18,117
19,16,2,IO-bound,Round Robin,5.333333333333333,32,304
20,8,8,IO-bound,Priority,0.8888888888888888,64,160
13,18,10,IO-bound,Round Robin,1.6363636363636365,180,234
13,14,6,CPU-bound,SJF,2.0,84,182
2,15,6,IO-bound,Round Robin,2.142857142857143,90,30
8,6,4,IO-bound,FCFS,1.2,24,48
0,8,4,CPU-bound,FCFS,1.6,32,0
3,7,2,IO-bound,Round Robin,2.3333333333333335,14,21
11,15,7,CPU-bound,FCFS,1.875,105,165
5,6,7,CPU-bound,FCFS,0.75,42,30
3,11,7,CPU-bound,FCFS,1.375,77,33
20,4,7,IO-bound,SRTF,0.5,28,80
14,6,5,CPU-bound,Round Robin,1.0,30,84
17,2,5,CPU-bound,SRTF,0.3333333333333333,10,34
6,7,7,IO-bound,FCFS,0.875,49,42
16,18,4,CPU-bound,Round Robin,3.6,72,288
2,4,5,IO-bound,Round Robin,0.6666666666666666,20,8
10,15,7,CPU-bound,FCFS,1.875,105,150
11,13,10,CPU-bound,Round Robin,1.1818181818181819,130,143
18,7,8,IO-bound,Priority,0.7777777777777778,56,126
2,2,10,IO-bound,Priority,0.18181818181818182,20,4
19,20,4,IO-bound,Round Robin,4.0,80,380
16,11,1,CPU-bound,FCFS,5.5,11,176
9,11,3,CPU-bound,FCFS,2.75,33,99
12,3,7,IO-bound,SJF,0.375,21,36
18,8,8,IO-bound,Round Robin,0.8888888888888888,64,144
12,6,4,IO-bound,FCFS,1.2,24,72
7,19,4,CPU-bound,FCFS,3.8,76,133
2,10,8,CPU-bound,Round Robin,1.1111111111111112,80,20
6,11,2,CPU-bound,FCFS,3.6666666666666665,22,66
5,2,9,IO-bound,Priority,0.2,18,10
4,19,5,CPU-bound,SJF,3.1666666666666665,95,76
15,8,1,CPU-bound,Round Robin,4.0,8,120
8,4,2,CPU-bound,SJF,1.3333333333333333,8,32
2,14,2,CPU-bound,Round Robin,4.666666666666667,28,28
14,12,4,CPU-bound,SJF,2.4,48,168
7,12,9,CPU-bound,Priority,1.2,108,84
5,6,7,CPU-bound,Round Robin,0.75,42,30
19,16,1,CPU-bound,FCFS,8.0,16,304
20,5,6,CPU-bound,SRTF,0.7142857142857143,30,100
16,16,7,IO-bound,Priority,2.0,112,256
16,16,9,CPU-bound,Priority,1.6,144,256
11,6,6,CPU-bound,FCFS,0.8571428571428571,36,66
7,17,10,IO-bound,SJF,1.5454545454545454,170,119
5,5,6,IO-bound,SJF,0.7142857142857143,30,25
14,7,6,CPU-bound,FCFS,1.0,42,98
19,16,8,CPU-bound,Priority,1.7777777777777777,128,304
1,13,2,IO-bound,FCFS,4.333333333333333,26,13
19,20,5,IO-bound,Round Robin,3.3333333333333335,100,380
4,19,9,CPU-bound,Priority,1.9,171,76
2,8,10,CPU-bound,Priority,0.7272727272727273,80,16
3,10,3,IO-bound,FCFS,2.5,30,30
16,17,8,CPU-bound,Priority,1.8888888888888888,136,272
17,20,3,IO-bound,FCFS,5.0,60,340
13,1,7,CPU-bound,SRTF,0.125,7,13
6,9,7,IO-bound,FCFS,1.125,63,54
18,10,9,IO-bound,Priority,1.0,90,180
10,13,6,CPU-bound,Round Robin,1.8571428571428572,78,130
17,9,10,IO-bound,Priority,0.8181818181818182,90,153
16,2,9,IO-bound,Priority,0.2,18,32
2,9,2,IO-bound,FCFS,3.0,18,18
9,20,7,CPU-bound,SJF,2.5,140,180
10,17,9,IO-bound,Priority,1.7,153,170
16,3,3,IO-bound,SRTF,0.75,9,48
4,14,9,IO-bound,Priority,1.4,126,56
4,15,2,IO-bound,Round Robin,5.0,30,60
3,8,4,IO-bound,Round Robin,1.6,32,24
19,5,3,CPU-bound,SRTF,1.25,15,95
14,3,10,IO-bound,Priority,0.2727272727272727,30,42
19,4,10,IO-bound,SJF,0.36363636363636365,40,76
16,17,10,CPU-bound,SJF,1.5454545454545454,170,272
4,11,7,CPU-bound,Round Robin,1.375,77,44
10,16,3,CPU-bound,FCFS,4.0,48,160
15,12,2,CPU-bound,Round Robin,4.0,24,180
20,6,4,IO-bound,FCFS,1.2,24,120
15,20,2,CPU-bound,FCFS,6.666666666666667,40,300
16,18,10,IO-bound,Priority,1.6363636363636365,180,288
1,19,2,CPU-bound,Round Robin,6.333333333333333,38,19
1,10,6,CPU-bound,FCFS,1.4285714285714286,60,10
10,7,2,IO-bound,Round Robin,2.3333333333333335,14,70
7,2,10,IO-bound,Round Robin,0.18181818181818182,20,14
11,19,6,IO-bound,FCFS,2.7142857142857144,114,209
13,1,3,CPU-bound,SRTF,0.25,3,13
16,3,8,IO-bound,Priority,0.3333333333333333,24,48
17,10,1,CPU-bound,Round Robin,5.0,10,170
12,19,4,CPU-bound,Round Robin,3.8,76,228
10,20,6,CPU-bound,FCFS,2.857142857142857,120,200
14,20,10,CPU-bound,SJF,1.8181818181818181,200,280
8,10,1,CPU-bound,FCFS,5.0,10,80
3,6,5,IO-bound,FCFS,1.0,30,18
17,20,3,CPU-bound,SJF,5.0,60,340
15,5,3,CPU-bound,SRTF,1.25,15,75
20,19,7,CPU-bound,SJF,2.375,133,380
6,20,10,CPU-bound,Priority,1.8181818181818181,200,120
3,12,4,IO-bound,FCFS,2.4,48,36
6,5,7,IO-bound,FCFS,0.625,35,30
3,18,2,CPU-bound,Round Robin,6.0,36,54
13,8,10,IO-bound,Priority,0.7272727272727273,80,104
14,19,9,IO-bound,Priority,1.9,171,266
1,7,4,CPU-bound,FCFS,1.4,28,7
1,16,2,IO-bound,Round Robin,5.333333333333333,32,16
20,19,6,IO-bound,FCFS,2.7142857142857144,114,380
9,15,1,CPU-bound,FCFS,7.5,15,135
12,20,7,CPU-bound,Round Robin,2.5,140,240
5,15,1,IO-bound,Round Robin,7.5,15,75
9,20,4,CPU-bound,Round Robin,4.0,80,180
20,20,9,CPU-bound,Priority,2.0,180,400
2,7,1,IO-bound,Round Robin,3.5,7,14
3,6,1,IO-bound,Round Robin,3.0,6,18
0,2,3,CPU-bound,SJF,0.5,6,0
15,18,2,IO-bound,FCFS,6.0,36,270
14,10,8,CPU-bound,Priority,1.1111111111111112,80,140
6,13,6,IO-bound,Round Robin,1.8571428571428572,78,78
2,4,4,IO-bound,SJF,0.8,16,8
7,9,3,CPU-bound,Round Robin,2.25,27,63
15,12,4,IO-bound,FCFS,2.4,48,180
15,5,2,CPU-bound,SJF,1.6666666666666667,10,75
16,6,10,CPU-bound,SJF,0.5454545454545454,60,96
7,16,1,IO-bound,Round Robin,8.0,16,112
15,5,4,IO-bound,SRTF,1.0,20,75
12,20,9,CPU-bound,Priority,2.0,180,240
8,19,5,IO-bound,FCFS,3.1666666666666665,95,152
11,4,6,IO-bound,SRTF,0.5714285714285714,24,44
14,6,9,CPU-bound,Priority,0.6,54,84
14,15,9,IO-bound,Round Robin,1.5,135,210
10,4,10,IO-bound,Priority,0.36363636363636365,40,40
17,18,1,IO-bound,Round Robin,9.0,18,306
20,6,8,CPU-bound,Round Robin,0.6666666666666666,48,120
1,16,7,IO-bound,Round Robin,2.0,112,16
19,14,2,IO-bound,FCFS,4.666666666666667,28,266
9,11,1,CPU-bound,FCFS,5.5,11,99
6,18,6,IO-bound,FCFS,2.5714285714285716,108,108
5,5,10,IO-bound,SJF,0.45454545454545453,50,25
13,9,8,CPU-bound,Round Robin,1.0,72,117
8,9,1,CPU-bound,FCFS,4.5,9,72
18,20,7,IO-bound,Round Robin,2.5,140,360
20,18,9,IO-bound,Round Robin,1.8,162,360
5,6,8,IO-bound,Priority,0.6666666666666666,48,30
11,8,2,CPU-bound,FCFS,2.6666666666666665,16,88
14,14,10,CPU-bound,Priority,1.2727272727272727,140,196
19,19,4,IO-bound,Round Robin,3.8,76,361
4,17,7,CPU-bound,FCFS,2.125,119,68
13,14,8,CPU-bound,Priority,1.5555555555555556,112,182
2,11,6,IO-bound,Priority,1.5714285714285714,66,22
7,14,2,CPU-bound,Round Robin,4.666666666666667,28,98
0,5,4,CPU-bound,Round Robin,1.0,20,0
4,10,7,CPU-bound,FCFS,1.25,70,40
0,11,7,CPU-bound,FCFS,1.375,77,0
10,9,1,IO-bound,Round Robin,4.5,9,90
11,3,7,CPU-bound,SJF,0.375,21,33
4,18,10,IO-bound,Priority,1.6363636363636365,180,72
15,7,3,IO-bound,Priority,1.75,21,105
16,4,4,IO-bound,SRTF,0.8,16,64
14,1,5,IO-bound,SJF,0.16666666666666666,5,14
20,1,5,IO-bound,SRTF,0.16666666666666666,5,20
4,11,6,CPU-bound,FCFS,1.5714285714285714,66,44
15,20,1,IO-bound,FCFS,10.0,20,300
12,4,3,IO-bound,SJF,1.0,12,48
16,7,6,CPU-bound,FCFS,1.0,42,112
9,15,3,CPU-bound,SJF,3.75,45,135
4,2,1,CPU-bound,FCFS,1.0,2,8
19,16,4,CPU-bound,FCFS,3.2,64,304
10,8,5,CPU-bound,FCFS,1.3333333333333333,40,80
19,2,6,IO-bound,Round Robin,0.2857142857142857,12,38
17,19,8,CPU-bound,Priority,2.111111111111111,152,323
2,19,5,IO-bound,Round Robin,3.1666666666666665,95,38
17,12,1,CPU-bound,Round Robin,6.0,12,204
1,20,6,IO-bound,FCFS,2.857142857142857,120,20
11,1,6,CPU-bound,SJF,0.14285714285714285,6,11
7,4,2,IO-bound,SJF,1.3333333333333333,8,28
6,2,9,CPU-bound,SJF,0.2,18,12
12,19,6,CPU-bound,FCFS,2.7142857142857144,114,228
12,4,4,IO-bound,SRTF,0.8,16,48
4,12,2,CPU-bound,FCFS,4.0,24,48
20,7,9,CPU-bound,Priority,0.7,63,140
16,10,4,IO-bound,FCFS,2.0,40,160
19,1,6,CPU-bound,Round Robin,0.14285714285714285,6,19
14,1,6,IO-bound,SRTF,0.14285714285714285,6,14
12,14,4,CPU-bound,FCFS,2.8,56,168
19,6,8,CPU-bound,Priority,0.6666666666666666,48,114
3,13,10,IO-bound,Priority,1.1818181818181819,130,39
20,7,8,IO-bound,Priority,0.7777777777777778,56,140
16,6,4,IO-bound,Round Robin,1.2,24,96
14,10,2,IO-bound,Priority,3.3333333333333335,20,140
7,20,7,CPU-bound,FCFS,2.5,140,140
20,19,1,IO-bound,Round Robin,9.5,19,380
3,6,5,IO-bound,Round Robin,1.0,30,18
7,15,4,CPU-bound,Round Robin,3.0,60,105
0,15,6,IO-bound,FCFS,2.142857142857143,90,0
4,8,3,IO-bound,FCFS,2.0,24,32
10,5,6,IO-bound,FCFS,0.7142857142857143,30,50
12,8,2,CPU-bound,Round Robin,2.6666666666666665,16,96
10,9,7,CPU-bound,FCFS,1.125,63,90
11,19,3,CPU-bound,SJF,4.75,57,209
1,12,7,CPU-bound,FCFS,1.5,84,12
18,13,2,IO-bound,Round Robin,4.333333333333333,26,234
12,7,4,IO-bound,FCFS,1.4,28,84
3,4,5,IO-bound,SJF,0.6666666666666666,20,12
2,1,9,IO-bound,Round Robin,0.1,9,2
5,2,9,CPU-bound,Priority,0.2,18,10
11,5,1,IO-bound,SRTF,2.5,5,55
6,6,7,CPU-bound,FCFS,0.75,42,36
1,15,9,IO-bound,Priority,1.5,135,15
18,6,9,CPU-bound,Priority,0.6,54,108
9,19,3,IO-bound,Round Robin,4.75,57,171
5,14,10,CPU-bound,Priority,1.2727272727272727,140,70
3,1,8,IO-bound,Priority,0.1111111111111111,8,3
18,9,4,CPU-bound,FCFS,1.8,36,162
14,19,10,CPU-bound,Priority,1.7272727272727273,190,266
0,19,10,CPU-bound,Priority,1.7272727272727273,190,0
0,5,7,IO-bound,Round Robin,0.625,35,0
1,7,9,CPU-bound,Round Robin,0.7,63,7
15,15,2,CPU-bound,FCFS,5.0,30,225
19,10,1,CPU-bound,FCFS,5.0,10,190
16,14,4,CPU-bound,Round Robin,2.8,56,224
13,10,8,IO-bound,Priority,1.1111111111111112,80,130
2,6,2,IO-bound,Round Robin,2.0,12,12
9,7,2,IO-bound,Round Robin,2.3333333333333335,14,63
5,6,1,IO-bound,Round Robin,3.0,6,30
14,1,10,IO-bound,Round Robin,0.09090909090909091,10,14
17,18,1,IO-bound,Priority,9.0,18,306
3,7,10,CPU-bound,Priority,0.6363636363636364,70,21
12,15,6,CPU-bound,Round Robin,2.142857142857143,90,180
7,3,7,IO-bound,FCFS,0.375,21,21
15,2,3,CPU-bound,SJF,0.5,6,30
11,3,1,CPU-bound,SRTF,1.5,3,33
7,6,8,CPU-bound,SJF,0.6666666666666666,48,42
2,3,4,CPU-bound,Round Robin,0.6,12,6
7,15,5,IO-bound,Round Robin,2.5,75,105
0,9,5,CPU-bound,SJF,1.5,45,0
13,3,1,CPU-bound,SJF,1.5,3,39
12,3,3,IO-bound,SRTF,0.75,9,36
3,5,1,IO-bound,FCFS,2.5,5,15
3,2,4,IO-bound,SJF,0.4,8,6
1,18,5,IO-bound,Priority,3.0,90,18
9,2,7,CPU-bound,FCFS,0.25,14,18
20,12,1,IO-bound,Round Robin,6.0,12,240
19,11,6,IO-bound,Priority,1.5714285714285714,66,209
2,10,8,IO-bound,SJF,1.1111111111111112,80,20
0,4,3,CPU-bound,SJF,1.0,12,0
14,7,7,CPU-bound,Round Robin,0.875,49,98
2,7,7,IO-bound,FCFS,0.875,49,14
3,2,1,IO-bound,FCFS,1.0,2,6
6,16,7,CPU-bound,FCFS,2.0,112,96
9,8,10,IO-bound,Priority,0.7272727272727273,80,72
6,9,9,CPU-bound,Priority,0.9,81,54
9,20,10,CPU-bound,SJF,1.8181818181818181,200,180
11,10,6,CPU-bound,FCFS,1.4285714285714286,60,110
5,17,5,CPU-bound,FCFS,2.8333333333333335,85,85
5,20,8,CPU-bound,Round Robin,2.2222222222222223,160,100
10,17,3,CPU-bound,FCFS,4.25,51,170
16,17,7,CPU-bound,FCFS,2.125,119,272
3,10,4,IO-bound,FCFS,2.0,40,30
18,12,3,CPU-bound,FCFS,3.0,36,216
2,10,1,CPU-bound,Round Robin,5.0,10,20
5,4,1,CPU-bound,SJF,2.0,4,20
4,12,10,IO-bound,Priority,1.0909090909090908,120,48
0,16,7,IO-bound,Round Robin,2.0,112,0
10,18,8,IO-bound,SJF,2.0,144,180
0,11,6,IO-bound,Round Robin,1.5714285714285714,66,0
12,20,10,IO-bound,Round Robin,1.8181818181818181,200,240
18,1,9,CPU-bound,Priority,0.1,9,18
20,14,7,CPU-bound,FCFS,1.75,98,280
1,15,7,CPU-bound,FCFS,1.875,105,15
15,20,4,CPU-bound,SJF,4.0,80,300
11,12,10,IO-bound,Round Robin,1.0909090909090908,120,132
16,6,10,CPU-bound,SJF,0.5454545454545454,60,96
12,5,5,CPU-bound,SRTF,0.8333333333333334,25,60
3,4,2,CPU-bound,SJF,1.3333333333333333,8,12
16,7,7,CPU-bound,Round Robin,0.875,49,112
0,19,10,IO-bound,Priority,1.7272727272727273,190,0
14,12,10,CPU-bound,Priority,1.0909090909090908,120,168
10,18,6,CPU-bound,FCFS,2.5714285714285716,108,180
17,7,3,IO-bound,Round Robin,1.75,21,119
7,4,8,CPU-bound,Priority,0.4444444444444444,32,28
14,3,1,IO-bound,Round Robin,1.5,3,42
6,12,9,CPU-bound,Priority,1.2,108,72
0,20,3,CPU-bound,FCFS,5.0,60,0
7,3,4,CPU-bound,FCFS,0.6,12,21
1,3,6,IO-bound,SJF,0.42857142857142855,18,3
16,17,10,IO-bound,SJF,1.5454545454545454,170,272
6,20,4,CPU-bound,FCFS,4.0,80,120
16,14,7,CPU-bound,Round Robin,1.75,98,224
12,13,1,IO-bound,Round Robin,6.5,13,156
0,17,3,IO-bound,Round Robin,4.25,51,0
7,17,2,CPU-bound,Round Robin,5.666666666666667,34,119
17,8,4,IO-bound,FCFS,1.6,32,136
9,2,4,IO-bound,FCFS,0.4,8,18
3,10,2,IO-bound,FCFS,3.3333333333333335,20,30
7,9,1,IO-bound,FCFS,4.5,9,63
17,3,9,CPU-bound,Priority,0.3,27,51
15,7,7,IO-bound,Round Robin,0.875,49,105
2,7,1,IO-bound,Round Robin,3.5,7,14
19,13,6,IO-bound,FCFS,1.8571428571428572,78,247
11,11,4,IO-bound,Round Robin,2.2,44,121
7,4,1,IO-bound,SJF,2.0,4,28
9,20,4,IO-bound,FCFS,4.0,80,180
3,15,6,IO-bound,Round Robin,2.142857142857143,90,45
18,13,5,CPU-bound,Round Robin,2.1666666666666665,65,234
18,16,1,CPU-bound,FCFS,8.0,16,288
8,13,3,IO-bound,FCFS,3.25,39,104
10,6,3,IO-bound,FCFS,1.5,18,60
18,5,5,IO-bound,SJF,0.8333333333333334,25,90
8,1,1,CPU-bound,FCFS,0.5,1,8
17,8,6,IO-bound,Round Robin,1.1428571428571428,48,136
13,14,9,CPU-bound,Priority,1.4,126,182
15,2,6,IO-bound,SRTF,0.2857142857142857,12,30
3,7,6,CPU-bound,FCFS,1.0,42,21
14,4,5,IO-bound,SRTF,0.6666666666666666,20,56
16,15,3,CPU-bound,FCFS,3.75,45,240
19,11,9,CPU-bound,Priority,1.1,99,209
9,11,10,CPU-bound,Round Robin,1.0,110,99
19,19,8,IO-bound,Round Robin,2.111111111111111,152,361
8,2,1,CPU-bound,FCFS,1.0,2,16
17,10,5,CPU-bound,Round Robin,1.6666666666666667,50,170
18,5,8,CPU-bound,Priority,0.5555555555555556,40,90
5,16,3,IO-bound,FCFS,4.0,48,80
0,13,1,IO-bound,Round Robin,6.5,13,0
14,2,8,IO-bound,Round Robin,0.2222222222222222,16,28
13,5,3,IO-bound,SRTF,1.25,15,65
1,1,9,CPU-bound,Priority,0.1,9,1
15,16,8,CPU-bound,SJF,1.7777777777777777,128,240
19,1,2,CPU-bound,SRTF,0.3333333333333333,2,19
14,10,1,CPU-bound,FCFS,5.0,10,140
20,2,1,CPU-bound,Round Robin,1.0,2,40
3,2,4,CPU-bound,FCFS,0.4,8,6
5,2,10,CPU-bound,Priority,0.18181818181818182,20,10
10,1,6,CPU-bound,FCFS,0.14285714285714285,6,10
5,13,6,IO-bound,Round Robin,1.8571428571428572,78,65
3,6,9,IO-bound,Priority,0.6,54,18
11,1,4,IO-bound,SJF,0.2,4,11
13,4,8,CPU-bound,Priority,0.4444444444444444,32,52
18,12,7,CPU-bound,FCFS,1.5,84,216
6,6,1,CPU-bound,Round Robin,3.0,6,36
3,6,10,CPU-bound,Priority,0.5454545454545454,60,18
19,6,4,CPU-bound,SJF,1.2,24,114
2,17,9,IO-bound,Priority,1.7,153,34
12,2,9,CPU-bound,Priority,0.2,18,24
10,6,9,CPU-bound,Priority,0.6,54,60
10,15,4,CPU-bound,FCFS,3.0,60,150
16,11,7,IO-bound,Round Robin,1.375,77,176
